feature_ID	gene_symbol	chromosome
ENSRNOG00000060417	AABR07028668.1	17
ENSRNOG00000060429	Zfp446	1
ENSRNOG00000060431	Pfpl	1
ENSRNOG00000060434	AABR07053500.2	3
ENSRNOG00000060435	Kcnq4	5
ENSRNOG00000060436	Vti1b	6
ENSRNOG00000060437	LOC103694537	Y
ENSRNOG00000060448	Hand2	16
ENSRNOG00000060449	Rps21	3
ENSRNOG00000060460	Clec1a	4
ENSRNOG00000060462	Cxhxorf49l1	X
ENSRNOG00000060464	Plxna3	X
ENSRNOG00000060479	Sp3	3
ENSRNOG00000060486	Ptges3l1	X
ENSRNOG00000060496	Kdm5d	Y
ENSRNOG00000060520	Shoc1	5
ENSRNOG00000060528	Cacna1g	10
ENSRNOG00000060530	Cdc34	7
ENSRNOG00000060538	Cdc42se1	2
ENSRNOG00000060542	Mid2	X
ENSRNOG00000060544	Kdm5b	13
ENSRNOG00000060550	Epn2	10
ENSRNOG00000060561	Gdpd1	10
ENSRNOG00000060568	Ptpn21	6
ENSRNOG00000060580	Slc10a3	X
ENSRNOG00000060587	AABR07002627.1	1
ENSRNOG00000060594	Atn1	4
ENSRNOG00000060597	Syf2	5
ENSRNOG00000060599	Gabrb3	1
ENSRNOG00000060603	Nhsl1	1
ENSRNOG00000060610	Dppa5l1	1
ENSRNOG00000060614	Pxdn	6
ENSRNOG00000060615	Rai1	10
ENSRNOG00000060617	Uty	Y
ENSRNOG00000060618	AABR07027267.1	3
ENSRNOG00000060623	Fam3a	X
ENSRNOG00000060626	Polk	2
ENSRNOG00000060665	Afap1	14
ENSRNOG00000060687	Slc24a3	3
ENSRNOG00000060689	Parp11	4
ENSRNOG00000060693	Catsperg	1
ENSRNOG00000060694	Adam17	6
ENSRNOG00000060701	Zfp878	16
ENSRNOG00000060703	Troap	7
ENSRNOG00000060707	Atg2a	1
ENSRNOG00000060723	Copb2	8
ENSRNOG00000060725	Or52n3	1
ENSRNOG00000060729	Qtrt2	11
ENSRNOG00000060745	Nlrp12	1
ENSRNOG00000060749	Gpx6	17
ENSRNOG00000060750	Rnf111	8
ENSRNOG00000060753	Esyt1	7
ENSRNOG00000060767	AABR07024652.1	16
ENSRNOG00000060773	Sertad4	13
ENSRNOG00000060775	Lmo7	15
ENSRNOG00000060793	Eif2s3	X
ENSRNOG00000060806	Drd3	11
ENSRNOG00000060817	Stam	17
ENSRNOG00000060821	Rnf114	3
ENSRNOG00000060825	Ccm2	14
ENSRNOG00000060826	Or52ab2	1
ENSRNOG00000060831	Clca1	2
ENSRNOG00000060839	Ctag2l1	X
ENSRNOG00000060846	Morc4	X
ENSRNOG00000060849	Rcor2	1
ENSRNOG00000060853	Iah1	6
ENSRNOG00000060866	Olr947	7
ENSRNOG00000060867	Rln1	1
ENSRNOG00000060869	Irak1	X
ENSRNOG00000060879	C7h12orf75	7
ENSRNOG00000060912	Qars1	8
ENSRNOG00000060914	Nudcd2	10
ENSRNOG00000060931	Rspry1	19
ENSRNOG00000060934	Ptx4	10
ENSRNOG00000060936	Ikbkg	X
ENSRNOG00000060939	Gstm5l	2
ENSRNOG00000060946	Cask	X
ENSRNOG00000060949	Anxa8	16
ENSRNOG00000060956	Zfp706	7
ENSRNOG00000060963	Rbmy1j	Y
ENSRNOG00000060970	Tnmd	X
ENSRNOG00000060972	Heca	1
ENSRNOG00000060979	Hspa13	11
ENSRNOG00000060984	Dnah7	9
ENSRNOG00000060988	Kcnc4	2
ENSRNOG00000061004	Asphd2	12
ENSRNOG00000061008	Ccdc200	10
ENSRNOG00000061012	Kat5	1
ENSRNOG00000061038	Myh15	11
ENSRNOG00000061039	Prpf31	1
ENSRNOG00000061040	Herc4	20
ENSRNOG00000061050	Mboat2	6
ENSRNOG00000061058	Csde1	2
ENSRNOG00000061070	Irf4	17
ENSRNOG00000061073	Zfp275	X
ENSRNOG00000061080	Kmt2c	4
ENSRNOG00000061085	Fancd2	4
ENSRNOG00000061088	Atf1	7
ENSRNOG00000061097	Lrit3	2
ENSRNOG00000061100	Tmem150a	4
ENSRNOG00000061101	Ripply1	X
ENSRNOG00000061102	Taf9b	X
ENSRNOG00000061108	Arcn1	8
ENSRNOG00000061121	Wdfy3	14
ENSRNOG00000061128	Pelo	2
ENSRNOG00000061129	Psmd14	3
ENSRNOG00000061139	Taf1a	13
ENSRNOG00000061146	Gar1	2
ENSRNOG00000061147	Entrep1	1
ENSRNOG00000061152	Mphosph8	15
ENSRNOG00000061153	Hrh3	3
ENSRNOG00000061160	Htra4	16
ENSRNOG00000061176	Nudt3	20
ENSRNOG00000061182	Gabre	X
ENSRNOG00000061199	Tcfl5	3
ENSRNOG00000061213	Kgd4	2
ENSRNOG00000061215	Crym	1
ENSRNOG00000061216	Tubb5	20
ENSRNOG00000061227	AABR07067459.1	9
ENSRNOG00000061230	L1cam	X
ENSRNOG00000061231	Selenom	14
ENSRNOG00000061237	Dio1	5
ENSRNOG00000061238	Wnt10b	7
ENSRNOG00000061246	Cyrib	7
ENSRNOG00000061247	Deup1	8
ENSRNOG00000061262	Huwe1	X
ENSRNOG00000061270	Git1	10
ENSRNOG00000061275	AC093960.1	15
ENSRNOG00000061293	AABR07017770.2	15
ENSRNOG00000061304	Atp2b3	X
ENSRNOG00000061312	Phf10	1
ENSRNOG00000061317	AABR07011733.1	2
ENSRNOG00000061337	Mindy2	8
ENSRNOG00000061346	B3glct	12
ENSRNOG00000061348	Fam53b	1
ENSRNOG00000061359	Psme1-ps1	17
ENSRNOG00000061367	Atp7a	X
ENSRNOG00000061371	Elocl1	12
ENSRNOG00000061373	Loxl3	4
ENSRNOG00000061376	Psca	7
ENSRNOG00000061379	C7	2
ENSRNOG00000061390	Fundc2b	2
ENSRNOG00000061394	Clec4e	4
ENSRNOG00000061403	Tlr13	X
ENSRNOG00000061414	Acot12	2
ENSRNOG00000061415	Taf1b	6
ENSRNOG00000061420	LOC102553980	4
ENSRNOG00000061424	Map3k3	10
ENSRNOG00000061428	Pasd1	X
ENSRNOG00000061429	Rph3al	10
ENSRNOG00000061438	LOC100360491	14
ENSRNOG00000061441	Rpl28l2	X
ENSRNOG00000061450	Homer2	1
ENSRNOG00000061455	Or5b116b	1
ENSRNOG00000061474	Ctdp1	18
ENSRNOG00000061484	Adamts2	10
ENSRNOG00000061499	Prkag1	7
ENSRNOG00000061508	Reps2	X
ENSRNOG00000061510	Pom121l2	17
ENSRNOG00000061511	Ctag2l2	X
ENSRNOG00000061519	Asap2	6
ENSRNOG00000061525	Mrgprgl1	1
ENSRNOG00000061526	Rsph6a	1
ENSRNOG00000061527	Gck	14
ENSRNOG00000061530	Fgf16	X
ENSRNOG00000061533	Zfp945	1
ENSRNOG00000061543	Ap2b1	10
ENSRNOG00000061544	Spock2	20
ENSRNOG00000061572	Smarcd1	7
ENSRNOG00000061579	Rpl12-ps1	7
ENSRNOG00000061582	Scamp1	2
ENSRNOG00000061587	Metap1d	3
ENSRNOG00000061595	Tfec	4
ENSRNOG00000061597	Ms4a19	1
ENSRNOG00000061603	Asxl1	3
ENSRNOG00000061607	Lmbr1l	7
ENSRNOG00000061609	Or9g19	3
ENSRNOG00000061612	Zfp184	17
ENSRNOG00000061620	Sec61g-ps4	X
ENSRNOG00000061650	Cdhr4	8
ENSRNOG00000061664	Ly49s8	4
ENSRNOG00000061675	Tex51	18
ENSRNOG00000061684	Ndufa9	4
ENSRNOG00000061690	Sycp2	3
ENSRNOG00000061695	Slc23a1	18
ENSRNOG00000061714	Slc14a2	18
ENSRNOG00000061716	Prr23d1	8
ENSRNOG00000061731	Plxnb3	X
ENSRNOG00000061733	Galr2	10
ENSRNOG00000061738	LOC134482684	17
ENSRNOG00000061739	Klrk1	4
ENSRNOG00000061747	AABR07011744.1	2
ENSRNOG00000061751	Defa31	16
ENSRNOG00000061757	Clec2h	4
ENSRNOG00000061764	Fmn2	13
ENSRNOG00000061768	Slc43a3	3
ENSRNOG00000061782	Tspyl2	X
ENSRNOG00000061803	Or12j2b	1
ENSRNOG00000061813	Ly6c	7
ENSRNOG00000061814	Dgcr2	11
ENSRNOG00000061818	Wnt1	7
ENSRNOG00000061845	Cttnbp2	4
ENSRNOG00000061851	Foxj3	5
ENSRNOG00000061857	Mgst2	2
ENSRNOG00000061862	Zbtb10	2
ENSRNOG00000061868	Kbtbd12	4
ENSRNOG00000061876	Tas1r2	5
ENSRNOG00000061883	Aqp9	8
ENSRNOG00000061890	Ust5r	1
ENSRNOG00000061893	Leng1	1
ENSRNOG00000061895	Ly49si1	4
ENSRNOG00000061897	AABR07033579.3	11
ENSRNOG00000061910	Igfbp3	14
ENSRNOG00000061928	Myo1e	8
ENSRNOG00000061936	RT1-Hb-ps1	20
ENSRNOG00000061989	Nkrf	X
ENSRNOG00000062002	Kcna3	2
ENSRNOG00000062020	Atp5mgl3	6
ENSRNOG00000062071	AABR07005572.2	1
ENSRNOG00000062084	Hsp90aa1-ps16	13
ENSRNOG00000062101	Ace	10
ENSRNOG00000062169	AC242615.2	Y
ENSRNOG00000062220	Cenpp	17
ENSRNOG00000062221	Il1rapl2	X
ENSRNOG00000062231	Fam120c	X
ENSRNOG00000062241	Cpsf4-ps1	X
ENSRNOG00000062245	Ndufa10l1	6
ENSRNOG00000062262	Krtdap	1
ENSRNOG00000062268		3
ENSRNOG00000062276	AABR07044631.2	20
ENSRNOG00000062279	AABR07019209.2	15
ENSRNOG00000062297	Klra5	4
ENSRNOG00000062314	Foxq1	17
ENSRNOG00000062315	Fam9cl1	X
ENSRNOG00000062320	Apof	7
ENSRNOG00000062325	Rps25l3	4
ENSRNOG00000062335	Or5d20	3
ENSRNOG00000062346	Rita1l1	X
ENSRNOG00000062360	Spin2b	X
ENSRNOG00000062375	Rbmxl1	19
ENSRNOG00000062378	Or52l1	1
ENSRNOG00000062379	Psg16	1
ENSRNOG00000062383	Dio2	6
ENSRNOG00000062387	Zfp808l3	17
ENSRNOG00000062399	Gsg1l2	10
ENSRNOG00000062400	Nsrp1	10
ENSRNOG00000062404	Slc35e2	5
ENSRNOG00000062406	Mosmo	1
ENSRNOG00000062415	Ube2w	5
ENSRNOG00000062420	Magea10-ps3	X
ENSRNOG00000062421	RragB	X
ENSRNOG00000062429	Zfp239	4
ENSRNOG00000062438		2
ENSRNOG00000062452	Or10n7	8
ENSRNOG00000062454	Tenm1	X
ENSRNOG00000062457	C16h14orf119	16
ENSRNOG00000062461	Rex2l2	5
ENSRNOG00000062462	Or5bs2	7
ENSRNOG00000062464	LOC100364194	10
ENSRNOG00000062466	Rtl8a	X
ENSRNOG00000062467		19
ENSRNOG00000062469	Ccdc194	16
ENSRNOG00000062473	Bbc3	1
ENSRNOG00000062487		20
ENSRNOG00000062489	4932414N04Rikl	3
ENSRNOG00000062492	LOC120102456	4
ENSRNOG00000062502	LOC108351095	5
ENSRNOG00000062503	Gpc6	15
ENSRNOG00000062517	Elobl7	8
ENSRNOG00000062518	Or52z13	1
ENSRNOG00000062521	Gtpbp6	12
ENSRNOG00000062523	LOC120093241	6
ENSRNOG00000062526	Ankrd63	3
ENSRNOG00000062531	Ndufs6	1
ENSRNOG00000062541	Fzd1	4
ENSRNOG00000062543	Lin7c	3
ENSRNOG00000062544	Adgrf1	9
ENSRNOG00000062548		1
ENSRNOG00000062552	Garem1	18
ENSRNOG00000062573	Cd151	1
ENSRNOG00000062578	Rhou	19
ENSRNOG00000062595	Rab5a	14
ENSRNOG00000062621	Ly49i7	4
ENSRNOG00000062650		7
ENSRNOG00000062652	Faul1	1
ENSRNOG00000062659	Fbxl18l1	5
ENSRNOG00000062661	Zfp950l11	10
ENSRNOG00000062665	C8h3orf86	8
ENSRNOG00000062679	Akr1c13	17
ENSRNOG00000062686	Gcnt1	1
ENSRNOG00000062692	Or1j10	3
ENSRNOG00000062693		4
ENSRNOG00000062699		8
ENSRNOG00000062710	Zfp120l1	8
ENSRNOG00000062714	Axin1	10
ENSRNOG00000062718		1
ENSRNOG00000062721	Pura	18
ENSRNOG00000062728	Tctn3	1
ENSRNOG00000062731	Diras2	17
ENSRNOG00000062735	Tex52	4
ENSRNOG00000062737	Svs3a	3
ENSRNOG00000062741	Ldhal6b	1
ENSRNOG00000062749	LOC134481896	14
ENSRNOG00000062751	Ovol3	1
ENSRNOG00000062766	Ccdc198	15
ENSRNOG00000062768	Tomm7-ps4	10
ENSRNOG00000062775	Or8b3	8
ENSRNOG00000062777	Rsrc1	2
ENSRNOG00000062779	Pilra	12
ENSRNOG00000062781	Ugt2b10	14
ENSRNOG00000062783	Slitrk4	X
ENSRNOG00000062787	Cgm4	1
ENSRNOG00000062793	Setsip	19
ENSRNOG00000062794	Gypa	19
ENSRNOG00000062799	Ppia-ps13	16
ENSRNOG00000062806	Bex4	X
ENSRNOG00000062808	Coa6	19
ENSRNOG00000062809	RT1-M10-1	20
ENSRNOG00000062811	Cd209al3	12
ENSRNOG00000062814	Cend1	1
ENSRNOG00000062817	LOC120094817	9
ENSRNOG00000062839		19
ENSRNOG00000062846	Oas1k	12
ENSRNOG00000062869	Sult2a2	1
ENSRNOG00000062879		X
ENSRNOG00000062882	Hey1	2
ENSRNOG00000062887	Gpr35	9
ENSRNOG00000062890	Zfp618	5
ENSRNOG00000062895	Purb	14
ENSRNOG00000062907	LOC134485274	1
ENSRNOG00000062912	Krt33a	10
ENSRNOG00000062917	Taar8c	1
ENSRNOG00000062922	Fam47e	14
ENSRNOG00000062927		2
ENSRNOG00000062941	1700031L13Rik	14
ENSRNOG00000062944	Kcnj15	11
ENSRNOG00000062949	Scgb1b30	1
ENSRNOG00000062952		15
ENSRNOG00000062969	Ear1	15
ENSRNOG00000062971	Or5p53	1
ENSRNOG00000062977	LOC120103588	6
ENSRNOG00000062980	Dlg5l9	15
ENSRNOG00000062981	Smagp	7
ENSRNOG00000062983	Slfn4l1	10
ENSRNOG00000062984	Or11g27	15
ENSRNOG00000062985		11
ENSRNOG00000062986	Ccbe1	18
ENSRNOG00000062988	Vom2r42l1	1
ENSRNOG00000062996	LOC120098769	1
ENSRNOG00000062998	Lcn15l1	3
ENSRNOG00000062999	LOC120101452	3
ENSRNOG00000063010	Vom2r38	1
ENSRNOG00000063012	Pilrb-ps7	12
ENSRNOG00000063016	Hist2h3c2	2
ENSRNOG00000063018	Ak6	2
ENSRNOG00000063031	Fam131a	11
ENSRNOG00000063032	Vom2r71	14
ENSRNOG00000063034	Lhb	1
ENSRNOG00000063035		4
ENSRNOG00000063038	4930596D02Rikl2	17
ENSRNOG00000063041		18
ENSRNOG00000063043	Cbx4	10
ENSRNOG00000063044	LOC103690425	3
ENSRNOG00000063050	Kcne3	1
ENSRNOG00000063051	Cacng6	1
ENSRNOG00000063070	Pcdhgb7	18
ENSRNOG00000063076		7
ENSRNOG00000063079	Or11g24	15
ENSRNOG00000063088	Zfp534l1	5
ENSRNOG00000063089	Tmem139	4
ENSRNOG00000063103	Arpp19	8
ENSRNOG00000063108	H3f3a-ps3	6
ENSRNOG00000063117		16
ENSRNOG00000063127	Ccr2	8
ENSRNOG00000063129	Ralgdsl11	16
ENSRNOG00000063135	Gna13	10
ENSRNOG00000063146	Rab39a	8
ENSRNOG00000063150	Rab42	5
ENSRNOG00000063156		3
ENSRNOG00000063164	Olfr472	1
ENSRNOG00000063165	Or52l1b	1
ENSRNOG00000063169	Zfp950l14	1
ENSRNOG00000063172	Or8c19	8
ENSRNOG00000063175	Catsperb	6
ENSRNOG00000063181	Rpp38	17
ENSRNOG00000063185		17
ENSRNOG00000063197	Atp6v1g1	5
ENSRNOG00000063212	LOC134483627	1
ENSRNOG00000063213	Gjb1	X
ENSRNOG00000063216	Ccnb2	8
ENSRNOG00000063217	Raet1ll1	1
ENSRNOG00000063229	Dlgap5l1	5
ENSRNOG00000063236		1
ENSRNOG00000063241		13
ENSRNOG00000063244	Mpeg1	1
ENSRNOG00000063254	Eola2	X
ENSRNOG00000063259	Krtap13-2	11
ENSRNOG00000063260	Ostcl1	2
ENSRNOG00000063262	Ism1	3
ENSRNOG00000063275	Uprt	X
ENSRNOG00000063277		4
ENSRNOG00000063278	Rpl10al2	X
ENSRNOG00000063280		3
ENSRNOG00000063283	Rhox7	X
ENSRNOG00000063290	Hs3st4	1
ENSRNOG00000063300	C17h5orf24	17
ENSRNOG00000063302	Aph1bl2	8
ENSRNOG00000063308	Prkrip1	12
ENSRNOG00000063309	LOC120100841	2
ENSRNOG00000063310	Pdia2	10
ENSRNOG00000063314	Utp23	7
ENSRNOG00000063322	Or4c11	3
ENSRNOG00000063347	Nrip2	4
ENSRNOG00000063351	Hmgb3l1	14
ENSRNOG00000063360	Iqank1	7
ENSRNOG00000063373	Socs3	10
ENSRNOG00000063384	C2h4orf54	2
ENSRNOG00000063395		1
ENSRNOG00000063400	Shisa9	10
ENSRNOG00000063412		X
ENSRNOG00000063418	Rpl37a	9
ENSRNOG00000063421		20
ENSRNOG00000063435	Or7e169	8
ENSRNOG00000063437	LOC102551819	9
ENSRNOG00000063438	Tnfrsf13b	10
ENSRNOG00000063443	Pirt	10
ENSRNOG00000063444	Pramel53l1	14
ENSRNOG00000063448	Aqp6	7
ENSRNOG00000063450	Nrg3	16
ENSRNOG00000063454	LOC103693281	15
ENSRNOG00000063462	Tas2r140	4
ENSRNOG00000063474	Dynap	18
ENSRNOG00000063479	Or10ak11	5
ENSRNOG00000063480	Or13c7b	5
ENSRNOG00000063481	Tex54	1
ENSRNOG00000063482	Mcpt8	15
ENSRNOG00000063483	Krtap13	11
ENSRNOG00000063505	Scn2b	8
ENSRNOG00000063507		8
ENSRNOG00000063518	Gm10337	7
ENSRNOG00000063521		10
ENSRNOG00000063524	Etfrf1	4
ENSRNOG00000063529	Hnrnpk-ps1	14
ENSRNOG00000063545		5
ENSRNOG00000063563	Zfp1007l1	9
ENSRNOG00000063574		18
ENSRNOG00000063576		7
ENSRNOG00000063577	Zfp948	1
ENSRNOG00000063582		14
ENSRNOG00000063584	Rnase1	15
ENSRNOG00000063590	Fzd4	1
ENSRNOG00000063591	Adat3	7
ENSRNOG00000063601	Cimip4	7
ENSRNOG00000063605	Prss1	4
ENSRNOG00000063608	Nfilz	7
ENSRNOG00000063613	Chid1	1
ENSRNOG00000063618	Cxcr2	9
ENSRNOG00000063623		12
ENSRNOG00000063630	Dlx6	4
ENSRNOG00000063631		X
ENSRNOG00000063633	LOC120096511	14
ENSRNOG00000063640	Bri3bp	12
ENSRNOG00000063660	Rpp14	15
ENSRNOG00000063664	Timm17b	X
ENSRNOG00000063678	Mcl1	2
ENSRNOG00000063679	Samd9l	4
ENSRNOG00000063691		4
ENSRNOG00000063695		15
ENSRNOG00000063710	Kctd8	14
ENSRNOG00000063717	Apbb2	14
ENSRNOG00000063726	Zfp42	4
ENSRNOG00000063734	Or5d35	3
ENSRNOG00000063738	Ndufb3l3	17
ENSRNOG00000063752	Crocc2	9
ENSRNOG00000063755	Gas2l3	7
ENSRNOG00000063756	Or1ad1	10
ENSRNOG00000063767	Slc22a16	20
ENSRNOG00000063773		3
ENSRNOG00000063775	Zfp160l	1
ENSRNOG00000063783		2
ENSRNOG00000063784	Or5d41b	3
ENSRNOG00000063792	Or4c102	3
ENSRNOG00000063796	Foxf2	17
ENSRNOG00000063798		4
ENSRNOG00000063800		15
ENSRNOG00000063801	LOC120097698	1
ENSRNOG00000063806		X
ENSRNOG00000063807	Rps2-ps17	10
ENSRNOG00000063808	Akain1	9
ENSRNOG00000063811	C11h3orf70	11
ENSRNOG00000063815	LOC134485278	1
ENSRNOG00000063827		5
ENSRNOG00000063828	Pcdh7	14
ENSRNOG00000063830		1
ENSRNOG00000063834	LOC120100611	2
ENSRNOG00000063836	Pou3f2	5
ENSRNOG00000063839	Or6c1	7
ENSRNOG00000063840		10
ENSRNOG00000063852	Tmem80	1
ENSRNOG00000063854	Ppa1	20
ENSRNOG00000063861		1
ENSRNOG00000063864	Zmat3	2
ENSRNOG00000063880		20
ENSRNOG00000063895		14
ENSRNOG00000063902	Vom1r93	4
ENSRNOG00000063903	LOC120097699	1
ENSRNOG00000063927	Zfp113	12
ENSRNOG00000063931		15
ENSRNOG00000063936	Ankrd40	10
ENSRNOG00000063937	Gnaq	1
ENSRNOG00000063941	LOC108349347	15
ENSRNOG00000063952	Or10w1	1
ENSRNOG00000063954		5
ENSRNOG00000063956	Hoxc6	7
ENSRNOG00000063957	Rnase17	15
ENSRNOG00000063964	Jdp2	6
ENSRNOG00000063970	Tprg1	11
ENSRNOG00000063983	Sox21	15
ENSRNOG00000063986	Zfp72	1
ENSRNOG00000063990	Serpinb6el1	17
ENSRNOG00000063991	LOC108348275	16
ENSRNOG00000063995	Or4a2	3
ENSRNOG00000064008	Ankrd39	9
ENSRNOG00000064009	Zfp664	12
ENSRNOG00000064011	H2bc12l1	17
ENSRNOG00000064019	Ddx19b	19
ENSRNOG00000064020	Or10g6	8
ENSRNOG00000064026		X
ENSRNOG00000064027	Rpp25l	5
ENSRNOG00000064035		X
ENSRNOG00000064037	Hpse2	1
ENSRNOG00000064052	Kcna1	4
ENSRNOG00000064062		19
ENSRNOG00000064068	Gm9195	15
ENSRNOG00000064070	Tmem267	2
ENSRNOG00000064072	Fam90a1l1	16
ENSRNOG00000064080		9
ENSRNOG00000064083	Vom1r17	1
ENSRNOG00000064101		3
ENSRNOG00000064104		13
ENSRNOG00000064105	Rfxap	2
ENSRNOG00000064111	Tnip3	4
ENSRNOG00000064112	Arl5b	17
ENSRNOG00000064119	Timm8a1	X
ENSRNOG00000064127	Olig3	1
ENSRNOG00000064129		2
ENSRNOG00000064131		2
ENSRNOG00000064134		15
ENSRNOG00000064141		15
ENSRNOG00000064147		15
ENSRNOG00000064148		1
ENSRNOG00000064149	Zfp433l	7
ENSRNOG00000064166	Hmcn2	3
ENSRNOG00000064179	1700028J19Rikl	1
ENSRNOG00000064183	Amigo3	8
ENSRNOG00000064186	Tagln3	11
ENSRNOG00000064192		4
ENSRNOG00000064201	Tmem265	1
ENSRNOG00000064204	Lpar3	2
ENSRNOG00000064205	St8sia6	17
ENSRNOG00000064206	C10h17orf67	10
ENSRNOG00000064222	Rpl35al3	11
ENSRNOG00000064230	Rpl17l3	2
ENSRNOG00000064232	9130023H24Rik	1
ENSRNOG00000064233	Serf2	3
ENSRNOG00000064238	Rimklb	4
ENSRNOG00000064241		5
ENSRNOG00000064244	Zfp950l13	1
ENSRNOG00000064248	Cdkn2d	8
ENSRNOG00000064255	Cd244	13
ENSRNOG00000064257		3
ENSRNOG00000064258	Rpl37l4	8
ENSRNOG00000064259	LOC120099686	3
ENSRNOG00000064262	Tug1	14
ENSRNOG00000064275	Grpel2	18
ENSRNOG00000064293	Gdpgp1	1
ENSRNOG00000064294	Mdfic2	4
ENSRNOG00000064315		15
ENSRNOG00000064318	Kmt5a	12
ENSRNOG00000064322	Hoxa9	4
ENSRNOG00000064328		17
ENSRNOG00000064353		3
ENSRNOG00000064354	Potefam1	3
ENSRNOG00000064355	Fbxl12	8
ENSRNOG00000064368	Cebpzos	6
ENSRNOG00000064373	Opa3	1
ENSRNOG00000064376	LOC134483306	19
ENSRNOG00000064381	Abcg3l4	14
ENSRNOG00000064383	Trpc5os	X
ENSRNOG00000064385	Ftl1	1
ENSRNOG00000064392		7
ENSRNOG00000064408		3
ENSRNOG00000064411	Or8b37	8
ENSRNOG00000064426	Zfp873	7
ENSRNOG00000064444		1
ENSRNOG00000064452		1
ENSRNOG00000064462	Cntnap5b	13
ENSRNOG00000064466	Ugt2b15	14
ENSRNOG00000064480	Gmfb	15
ENSRNOG00000064482	LOC100360087	5
ENSRNOG00000064485	Znf431l-ps8	1
ENSRNOG00000064486		2
ENSRNOG00000064488	Or10ad1	7
ENSRNOG00000064505	Spry3-ps1	1
ENSRNOG00000064506	Zfp955b	7
ENSRNOG00000064516	Rtl6	7
ENSRNOG00000064517	Amy1	2
ENSRNOG00000064520	H2ac25	10
ENSRNOG00000064527	Nid2-ps16	3
ENSRNOG00000064528		2
ENSRNOG00000064535	Usp12l1	X
ENSRNOG00000064536	Or52m2	1
ENSRNOG00000064540	H2bc12	17
ENSRNOG00000064545	Rpl37l2	2
ENSRNOG00000064549	Or52z14	1
ENSRNOG00000064553	Rbm25l1	10
ENSRNOG00000064562	Ubxn2b	5
ENSRNOG00000064574	Pramel36l1	14
ENSRNOG00000064581	Or2v1	10
ENSRNOG00000064584	Rit1	2
ENSRNOG00000064601	Mlec	12
ENSRNOG00000064609	Ang	15
ENSRNOG00000064612	Gcnt4	2
ENSRNOG00000064614	Dppa2	11
ENSRNOG00000064616	Ankrd10	16
ENSRNOG00000064627	Lrrc70	2
ENSRNOG00000064628	Gm10135	14
ENSRNOG00000064629	Tmem74bos	3
ENSRNOG00000064630	Gphn	6
ENSRNOG00000064634	Sorl1	8
ENSRNOG00000064635	LOC124459649	4
ENSRNOG00000064638	Hdhd3	5
ENSRNOG00000064647	Echs1	1
ENSRNOG00000064655		11
ENSRNOG00000064672	Nid2l1	4
ENSRNOG00000064673		10
ENSRNOG00000064677		15
ENSRNOG00000064680	Gpihbp1	7
ENSRNOG00000064683		5
ENSRNOG00000064690		19
ENSRNOG00000064692	Kif4b	6
ENSRNOG00000064693	LOC100911047	X
ENSRNOG00000064694	Sap18	15
ENSRNOG00000064701	Ncs1	3
ENSRNOG00000064702	Eddm13	1
ENSRNOG00000064704	Or14j3b	20
ENSRNOG00000064712	Arhgap20l1	2
ENSRNOG00000064720		11
ENSRNOG00000064721	Rgmb	1
ENSRNOG00000064722	LOC100363428	15
ENSRNOG00000064731	Prss2	4
ENSRNOG00000064738	Btnl8	20
ENSRNOG00000064742	Atp5pb	2
ENSRNOG00000064749	Sowahc	20
ENSRNOG00000064752	Serpina1fl2	6
ENSRNOG00000064755	Hist1h2ail1	17
ENSRNOG00000064759	Ugt2a1	14
ENSRNOG00000064764	Kbtbd7	15
ENSRNOG00000064777	Msantd1	14
ENSRNOG00000064782		X
ENSRNOG00000064786		15
ENSRNOG00000064787	Spin1	2
ENSRNOG00000064796	Dnmt3c	3
ENSRNOG00000064812	Armh2	17
ENSRNOG00000064831		5
ENSRNOG00000064838	Msh3	2
ENSRNOG00000064843	Tram2	9
ENSRNOG00000064852	Tafa2	7
ENSRNOG00000064862	LOC120094615	9
ENSRNOG00000064866	Rnf183	5
ENSRNOG00000064868		X
ENSRNOG00000064875		18
ENSRNOG00000064877	Gm17949	9
ENSRNOG00000064878	Or4a15b	3
ENSRNOG00000064880	Sgsh	10
ENSRNOG00000064882		5
ENSRNOG00000064883	Tmem258l3	14
ENSRNOG00000064887		4
ENSRNOG00000064897		7
ENSRNOG00000064917	Tsr2	X
ENSRNOG00000064925		1
ENSRNOG00000064931	Tmem207	11
ENSRNOG00000064933	Kcnj2	10
ENSRNOG00000064939	Fhit	15
ENSRNOG00000064941	2010315B03Rikl	8
ENSRNOG00000064942	Obp2bl1	3
ENSRNOG00000064945	Rbis	2
ENSRNOG00000064951	Acsm2	1
ENSRNOG00000064957	Ly49si3	4
ENSRNOG00000064959		2
ENSRNOG00000064970	Zfp939	1
ENSRNOG00000064972	Olr990	7
ENSRNOG00000064973	Senp5	11
ENSRNOG00000064975	Fam177a1	6
ENSRNOG00000064976	Sox1	16
ENSRNOG00000064984	Plscr2	8
ENSRNOG00000064989	Tmem11	6
ENSRNOG00000064991	Etv6	4
ENSRNOG00000064999	Ormdl1	9
ENSRNOG00000065000	Lrrc8c	14
ENSRNOG00000065001		7
ENSRNOG00000065003	Abcg3l4	14
ENSRNOG00000065007	Or8k22	3
ENSRNOG00000065019	Or9m1l1	3
ENSRNOG00000065021	Naaladl2	2
ENSRNOG00000065028	Or5v1b	20
ENSRNOG00000065037		18
ENSRNOG00000065040		6
ENSRNOG00000065043	Ifi214	13
